design,resolution,depth,case,lambda,parent_n,observed_n,train_n,validation_n,region_D,parent_membership,membership_status,iterations,score,stopped,tail_feasible,invisible_initial,invisible_final,true_invisible,observed_law_TV,reference_RMSE,selected_oracle_RMSE,min_raw_ell_gain,Shat_0,Strue_0,Shat_1,Strue_1,Shat_2,Strue_2
coarse_d3,coarse,3,lambda0_N400_r001,-3/4,400,288,140,148,112,True,included,348,9.829748965412616e-09,True,True,0.027777777777777776,0.027777777777777575,0.0361328125,0.06587687414368149,0.04476350296452728,0.1438060654918455,-5.684341886080802e-14,0.47814541752456774,0.5361328125,0.4049026680193276,0.435791015625,0.1619584407665628,0.203125
coarse_d3,coarse,3,lambda0_N400_r002,-3/4,400,300,146,154,100,True,included,734,9.99640254425079e-09,True,True,0.027777777777777776,0.02777777777777763,0.0361328125,0.08092625208854573,0.12372814494120181,0.18488051511921627,-1.1368683772161603e-13,0.41666670920584153,0.5361328125,0.31099039453001953,0.435791015625,0.07632351463886669,0.203125
coarse_d3,coarse,3,lambda0_N400_r003,-3/4,400,309,154,155,91,True,included,434,9.775549828085328e-09,True,True,0.027777777777777776,0.027777777777777898,0.0361328125,0.07169422900562798,0.07017130224093718,0.14367767600933604,-1.1368683772161603e-13,0.47916668823900527,0.5361328125,0.36290926358490505,0.435791015625,0.12428880348587402,0.203125
coarse_d3,coarse,3,lambda0_N400_r004,-3/4,400,303,141,162,97,True,included,180,9.989258148196931e-09,True,False,0.027777777777777776,0.027777777777777707,0.0361328125,0.10946700133572913,0.14525339374033364,0.14041265383006085,-5.684341886080802e-14,0.6083133397747476,0.5361328125,0.5450408767152499,0.435791015625,0.41795070729164074,0.203125
coarse_d3,coarse,3,lambda0_N400_r005,-3/4,400,299,155,144,101,True,included,350,9.927972302304691e-09,True,True,0.027777777777777776,0.02777777777777762,0.0361328125,0.050162565374202585,0.06581168885320511,0.11428579830673315,-5.684341886080802e-14,0.6026569943713609,0.5361328125,0.5033212401522498,0.435791015625,0.26643169135864375,0.203125
coarse_d3,coarse,3,lambda0_N400_r006,-3/4,400,306,143,163,94,True,included,324,9.6267795245938e-09,True,True,0.027777777777777776,0.027777777777778116,0.0361328125,0.06604421364464289,0.022738017182034637,0.1468184721641354,-1.1368683772161603e-13,0.506944437684382,0.5361328125,0.40994989757277556,0.435791015625,0.1975278873921007,0.203125
coarse_d3,coarse,3,lambda0_N400_r007,-3/4,400,291,129,162,109,True,included,561,9.874828859920006e-09,True,True,0.027777777777777776,0.02777777777777818,0.0361328125,0.090560795111921,0.027954784897461848,0.10836561218776837,-1.1368683772161603e-13,0.5809386887358493,0.5361328125,0.449982023226894,0.435791015625,0.19148632507667546,0.203125
coarse_d3,coarse,3,lambda0_N400_r008,-3/4,400,317,179,138,83,True,included,358,9.781040000366475e-09,True,True,0.027777777777777776,0.027777777777777655,0.0361328125,0.06117997909579824,0.011786866466246226,0.12896052788124374,-1.1368683772161603e-13,0.5421146877362899,0.5361328125,0.43204609977460395,0.435791015625,0.18396818822950245,0.203125
coarse_d3,coarse,3,lambda0_N400_r009,-3/4,400,299,146,153,101,True,included,347,9.992556692166083e-09,True,True,0.027777777777777776,0.027777777777777575,0.0361328125,0.08065233851731064,0.05023704127371517,0.16246302627732548,-1.1368683772161603e-13,0.48148147423648135,0.5361328125,0.37962961700622916,0.435791015625,0.16530424539355576,0.203125
coarse_d3,coarse,3,lambda0_N400_r010,-3/4,400,296,138,158,104,True,included,266,9.41446838805245e-09,True,False,0.027777777777777776,0.027777777777777922,0.0361328125,0.0729874715272534,0.12080097573260999,0.13531513903660683,-1.1368683772161603e-13,0.6141975212409474,0.5361328125,0.5623733068869543,0.435791015625,0.35030330003746035,0.203125
coarse_d3,coarse,3,lambda0_N400_r011,-3/4,400,320,163,157,80,True,included,439,9.874591899716733e-09,True,True,0.027777777777777776,0.027777777777778054,0.0361328125,0.061235648788730446,0.02106860517836956,0.1119101176917558,-1.1368683772161603e-13,0.551767669355798,0.5361328125,0.45091539373042183,0.435791015625,0.1738254639881618,0.203125
coarse_d3,coarse,3,lambda0_N400_r012,-3/4,400,311,149,162,89,True,included,330,9.645992237901416e-09,True,True,0.027777777777777776,0.027777777777777887,0.0361328125,0.05929456416074912,0.030211149996985567,0.15392542926132624,-1.1368683772161603e-13,0.4986979092520343,0.5361328125,0.40143033735897193,0.435791015625,0.19063049879606894,0.203125
coarse_d3,coarse,3,lambda0_N400_r013,-3/4,400,309,156,153,91,True,included,413,9.654938992850289e-09,True,True,0.027777777777777776,0.027777777777777943,0.0361328125,0.06139309657142755,0.029827934729660586,0.11664395193752164,-1.1368683772161603e-13,0.5766128941535711,0.5361328125,0.4582080212063717,0.435791015625,0.2261023349367511,0.203125
coarse_d3,coarse,3,lambda0_N400_r014,-3/4,400,309,154,155,91,True,included,272,9.681190764552449e-09,True,True,0.027777777777777776,0.02777777777777781,0.0361328125,0.05526486720400248,0.06924865510551279,0.13564720900695496,-5.684341886080802e-14,0.579999990795562,0.5361328125,0.49422533904907373,0.435791015625,0.29824192392063,0.203125
coarse_d3,coarse,3,lambda0_N400_r015,-3/4,400,300,149,151,100,True,included,294,9.754402867656608e-09,True,True,0.027777777777777776,0.027777777777777807,0.0361328125,0.07025938814724714,0.013979683204133305,0.13696258257582378,-1.1368683772161603e-13,0.5212542012682504,0.5361328125,0.43871182011724896,0.435791015625,0.22200330650234001,0.203125
coarse_d3,coarse,3,lambda0_N400_r016,-3/4,400,299,151,148,101,True,included,320,9.713917477157615e-09,True,True,0.027777777777777776,0.027777777777777818,0.0361328125,0.07171921978831951,0.02287910860440431,0.1520252246480638,-5.684341886080802e-14,0.5138888813335254,0.5361328125,0.40586418460395185,0.435791015625,0.18971033850985602,0.203125
coarse_d3,coarse,3,lambda0_N400_r017,-3/4,400,334,166,168,66,True,included,491,9.911507324791465e-09,True,True,0.027777777777777776,0.027777777777777995,0.0361328125,0.07848293615516022,0.04544298105197218,0.12646432965357873,-2.2737367544323206e-13,0.5316301982711475,0.5361328125,0.40356033976702266,0.435791015625,0.13145838587938008,0.203125
coarse_d3,coarse,3,lambda0_N400_r018,-3/4,400,298,140,158,102,True,included,348,9.913356149394189e-09,True,True,0.027777777777777776,0.027777777777777513,0.0361328125,0.07331586472038354,0.020595810016431525,0.1519885752048759,-5.684341886080802e-14,0.5394736746615386,0.5361328125,0.458570400262338,0.435791015625,0.23037386137548932,0.203125
coarse_d3,coarse,3,lambda0_N400_r019,-3/4,400,311,150,161,89,True,included,185,9.839585295170548e-09,True,True,0.027777777777777776,0.02777777777777797,0.0361328125,0.1270555528521471,0.09436493615153409,0.14186566457777136,-1.1368683772161603e-13,0.5628262410161974,0.5361328125,0.49793325888326867,0.435791015625,0.35192024858519555,0.203125
coarse_d3,coarse,3,lambda1_N1600_r000,0,1600,1119,563,556,481,True,included,422,9.897561868489575e-09,True,True,0.027777777777777776,0.02777777777777765,0.0625,0.04652467089933472,0.0641235413847707,0.17031244863046655,-4.547473508864641e-13,0.5188190141878135,0.5625,0.39736707756627015,0.46875,0.17697989631294087,0.25
coarse_d3,coarse,3,lambda1_N1600_r001,0,1600,1193,621,572,407,True,included,284,9.58664578325504e-09,True,True,0.027777777777777776,0.02777777777777774,0.0625,0.04402861980104649,0.009829489364580809,0.1697666592554559,-2.2737367544323206e-13,0.5482603725823029,0.5625,0.4594245438101159,0.46875,0.2496457947474391,0.25
coarse_d3,coarse,3,lambda1_N1600_r002,0,1600,1176,588,588,424,True,included,350,9.69984882135732e-09,True,True,0.027777777777777776,0.027777777777777738,0.0625,0.03598786676680038,0.028859478937423865,0.16181827006289037,-4.547473508864641e-13,0.5462962878604173,0.5625,0.4466787314262515,0.46875,0.20818005989887317,0.25
coarse_d3,coarse,3,lambda1_N1600_r003,0,1600,1147,608,539,453,True,included,359,9.733579904688253e-09,True,True,0.027777777777777776,0.027777777777777925,0.0625,0.03574116739342244,0.028553245947821052,0.1592929717220999,-2.2737367544323206e-13,0.550965150978511,0.5625,0.4527387754349667,0.46875,0.2046518852822986,0.25
coarse_d3,coarse,3,lambda1_N1600_r004,0,1600,1157,565,592,443,True,included,406,9.763105787182529e-09,True,True,0.027777777777777776,0.027777777777777388,0.0625,0.05284820921879729,0.0750546465273484,0.1626090403623763,-4.547473508864641e-13,0.5246913501416302,0.5625,0.4058641844070125,0.46875,0.14268979503734236,0.25
coarse_d3,coarse,3,lambda1_N1600_r005,0,1600,1155,578,577,445,True,included,329,9.644451363555087e-09,True,True,0.027777777777777776,0.027777777777777905,0.0625,0.021611474910771283,0.034329048962006656,0.1771843545802883,-4.547473508864641e-13,0.5347648177932334,0.5625,0.4286585444592886,0.46875,0.2159575901485784,0.25
coarse_d3,coarse,3,lambda1_N1600_r006,0,1600,1159,605,554,441,True,included,327,9.637768317095188e-09,True,True,0.027777777777777776,0.027777777777777863,0.0625,0.02652970175033135,0.016219869693676923,0.1573356951225723,-4.547473508864641e-13,0.5568384562111494,0.5625,0.4524398195231659,0.46875,0.22783747637610724,0.25
coarse_d3,coarse,3,lambda1_N1600_r007,0,1600,1142,589,553,458,True,included,332,9.585746137308124e-09,True,True,0.027777777777777776,0.027777777777777835,0.0625,0.03562386056847097,0.043301865426639025,0.18277878565244302,-2.2737367544323206e-13,0.5242316700626666,0.5625,0.4220004555206516,0.46875,0.205557119095843,0.25
coarse_d3,coarse,3,lambda1_N1600_r008,0,1600,1159,566,593,441,True,included,328,9.980163792311781e-09,True,True,0.027777777777777776,0.027777777777777308,0.0625,0.027801890214507102,0.006393130395336636,0.1592396259129336,-4.547473508864641e-13,0.5679012248896442,0.5625,0.47610341396973355,0.46875,0.2437254146402693,0.25
coarse_d3,coarse,3,lambda1_N1600_r009,0,1600,1171,588,583,429,True,included,317,9.96091092254482e-09,True,True,0.027777777777777776,0.02777777777777755,0.0625,0.03224458234584823,0.0327033573200721,0.1743857492845362,-4.547473508864641e-13,0.5262556995772592,0.5625,0.44382418982077815,0.46875,0.2143126995446777,0.25
coarse_d3,coarse,3,lambda1_N1600_r010,0,1600,1157,600,557,443,True,included,420,9.786821038399285e-09,True,True,0.027777777777777776,0.027777777777777384,0.0625,0.031219090654123694,0.07349554067458341,0.17373713057014548,-2.2737367544323206e-13,0.5190274754710185,0.5625,0.40134270605224154,0.46875,0.15115072164721877,0.25
coarse_d3,coarse,3,lambda1_N1600_r011,0,1600,1148,557,591,452,True,included,300,9.611179438844891e-09,True,True,0.027777777777777776,0.02777777777777768,0.0625,0.01575419827125952,0.0033972853464729414,0.15770927624155084,-2.2737367544323206e-13,0.5619235752223017,0.5625,0.4652310281003388,0.46875,0.24531927202017362,0.25
coarse_d3,coarse,3,lambda1_N1600_r012,0,1600,1177,568,609,423,True,included,274,9.654230333509064e-09,True,True,0.027777777777777776,0.027777777777777624,0.0625,0.0569063018358925,0.03301684999491029,0.1815575484908913,-2.2737367544323206e-13,0.5242718363425392,0.5625,0.428736259188498,0.46875,0.23558316260730003,0.25
coarse_d3,coarse,3,lambda1_N1600_r013,0,1600,1189,604,585,411,True,included,389,9.962240285677284e-09,True,True,0.027777777777777776,0.02777777777777757,0.0625,0.043813556066932685,0.056554792893999645,0.16722648597784218,-2.2737367544323206e-13,0.5331027582115406,0.5625,0.41538925584295616,0.46875,0.17329428341976755,0.25
coarse_d3,coarse,3,lambda1_N1600_r014,0,1600,1183,599,584,417,True,included,296,9.602576718941297e-09,True,True,0.027777777777777776,0.027777777777777776,0.0625,0.045284175282582065,0.020751497666581173,0.1509616277347891,-2.2737367544323206e-13,0.5802654974467377,0.5625,0.49213941967543373,0.46875,0.2707170488712741,0.25
coarse_d3,coarse,3,lambda1_N1600_r015,0,1600,1146,582,564,454,True,included,255,9.500402692193612e-09,True,True,0.027777777777777776,0.027777777777777714,0.0625,0.046501415161342326,0.0408738852315372,0.16210527400042213,-2.2737367544323206e-13,0.5819247149015584,0.5625,0.5081977438000259,0.46875,0.30548494788537983,0.25
coarse_d3,coarse,3,lambda1_N1600_r016,0,1600,1154,561,593,446,True,included,348,9.609886426385563e-09,True,True,0.027777777777777776,0.02777777777777779,0.0625,0.019461909242791377,0.031620496446985766,0.1564444962686549,-4.547473508864641e-13,0.546925558186388,0.5625,0.4336569434090959,0.46875,0.21094258677327013,0.25
coarse_d3,coarse,3,lambda1_N1600_r017,0,1600,1167,585,582,433,True,included,418,9.763906186660474e-09,True,True,0.027777777777777776,0.02777777777777793,0.0625,0.06478512640698447,0.052455439600102946,0.15567981911332418,-4.547473508864641e-13,0.5451591859623168,0.5625,0.4173059171943038,0.46875,0.17714725850243307,0.25
coarse_d3,coarse,3,lambda1_N1600_r018,0,1600,1174,570,604,426,True,included,323,9.712895746070516e-09,True,True,0.027777777777777776,0.0277777777777779,0.0625,0.04219342522419732,0.00908014439638303,0.16689770474366694,-2.2737367544323206e-13,0.5602812263350374,0.5625,0.4682262776444342,0.46875,0.2344388359980544,0.25
coarse_d3,coarse,3,lambda1_N1600_r019,0,1600,1142,572,570,458,True,included,379,9.605433273059285e-09,True,True,0.027777777777777776,0.02777777777777809,0.0625,0.04988972154643044,0.01592409074790251,0.15839586353011126,-4.547473508864641e-13,0.5627994441118209,0.5625,0.47553213839870173,0.46875,0.22326719374238735,0.25
coarse_d3,coarse,3,lambda1_N400_r000,0,400,298,143,155,102,True,included,392,9.821645206303834e-09,True,True,0.027777777777777776,0.027777777777777818,0.0625,0.05728223802694872,0.03169738576223213,0.1584806911214114,-5.684341886080802e-14,0.5644444353635947,0.5625,0.45555554153742783,0.46875,0.19674309219006864,0.25
coarse_d3,coarse,3,lambda1_N400_r001,0,400,310,160,150,90,True,included,327,9.857745358350521e-09,True,True,0.027777777777777776,0.027777777777777995,0.0625,0.07461444025646638,0.019416705660112308,0.14147332236453705,-1.1368683772161603e-13,0.5864427766372076,0.5625,0.4921227056124664,0.46875,0.2466109801818105,0.25
coarse_d3,coarse,3,lambda1_N400_r002,0,400,278,121,157,122,True,included,406,9.98318882397562e-09,True,True,0.027777777777777776,0.027777777777777832,0.0625,0.07162404082068016,0.07269851759069186,0.1477794754382616,-1.1368683772161603e-13,0.5343137172551138,0.5625,0.4073083641215413,0.46875,0.14376590836620934,0.25
coarse_d3,coarse,3,lambda1_N400_r003,0,400,287,153,134,113,True,included,290,9.7817971887384e-09,True,True,0.027777777777777776,0.02777777777777743,0.0625,0.08227202194915205,0.02079288061868706,0.16966737430165166,-1.7053025658242404e-13,0.5452508872475667,0.5625,0.4371547827688461,0.46875,0.24888554468956642,0.25
coarse_d3,coarse,3,lambda1_N400_r004,0,400,304,154,150,96,True,included,306,9.975522069201984e-09,True,True,0.027777777777777776,0.0277777777777774,0.0625,0.06863482408226956,0.03956672819639728,0.17826246396691814,-1.1368683772161603e-13,0.5246913495485758,0.5625,0.43132714766924657,0.46875,0.20679567133983703,0.25
coarse_d3,coarse,3,lambda1_N400_r005,0,400,295,145,150,105,True,included,434,9.966750534489219e-09,True,True,0.027777777777777776,0.02777777777777824,0.0625,0.06113203413477509,0.02806470552124799,0.14793523545770385,-5.684341886080802e-14,0.5652664773795141,0.5625,0.46434619396345655,0.46875,0.2016695108313164,0.25
coarse_d3,coarse,3,lambda1_N400_r006,0,400,301,140,161,99,True,included,261,9.629734812434522e-09,True,False,0.027777777777777776,0.027777777777777873,0.0625,0.09735752278560111,0.11626619131368293,0.17129694983701166,-1.1368683772161603e-13,0.6280193133308347,0.5625,0.5866881253414412,0.46875,0.3995035113279022,0.25
coarse_d3,coarse,3,lambda1_N400_r007,0,400,300,159,141,100,True,included,412,9.730270941569567e-09,True,True,0.027777777777777776,0.027777777777778005,0.0625,0.06057185418409052,0.0828293689479078,0.16161171030407237,-1.1368683772161603e-13,0.5138888811794382,0.5625,0.38867843795227175,0.46875,0.14133713992731498,0.25
coarse_d3,coarse,3,lambda1_N400_r008,0,400,298,151,147,102,True,included,387,9.726161138224298e-09,True,True,0.027777777777777776,0.02777777777777795,0.0625,0.07361283263163731,0.031454370952441954,0.16675143799940376,-5.684341886080802e-14,0.5524691272832114,0.5625,0.43141569015020637,0.46875,0.21161167812184725,0.25
coarse_d3,coarse,3,lambda1_N400_r009,0,400,283,144,139,117,True,included,297,9.632016644820088e-09,True,True,0.027777777777777776,0.02777777777777754,0.0625,0.08377765019278953,0.07941737410860122,0.20973292591368645,-1.1368683772161603e-13,0.46739129667200596,0.5625,0.390201628242824,0.46875,0.1891243416751764,0.25
coarse_d3,coarse,3,lambda1_N400_r010,0,400,294,136,158,106,True,included,403,9.66446500152248e-09,True,True,0.027777777777777776,0.027777777777777804,0.0625,0.07730878411052487,0.0668877676834855,0.1836254428397509,-5.684341886080802e-14,0.495884766219569,0.5625,0.41950366952228757,0.46875,0.16901154428007506,0.25
coarse_d3,coarse,3,lambda1_N400_r011,0,400,301,159,142,99,True,included,218,9.813933267373025e-09,True,True,0.027777777777777776,0.027777777777777703,0.0625,0.06484915064470159,0.03140368792878086,0.1724315323849003,-1.1368683772161603e-13,0.5453637006426653,0.5625,0.4614308422243123,0.46875,0.3011013896129564,0.25
coarse_d3,coarse,3,lambda1_N400_r012,0,400,284,144,140,116,True,included,299,9.794878348151234e-09,True,True,0.027777777777777776,0.027777777777777412,0.0625,0.060981354480251555,0.011030001737652026,0.1800437897781657,-1.1368683772161603e-13,0.5440019578031543,0.5625,0.46924817907896926,0.46875,0.25474942812208096,0.25
coarse_d3,coarse,3,lambda1_N400_r013,0,400,299,142,157,101,True,included,353,9.643703117376009e-09,True,True,0.027777777777777776,0.027777777777777464,0.0625,0.08296900376486355,0.020299624998138418,0.15895816036238958,-5.684341886080802e-14,0.5779500340225168,0.5625,0.5000331161854454,0.46875,0.24565403455764606,0.25
coarse_d3,coarse,3,lambda1_N400_r014,0,400,297,156,141,103,True,included,394,9.947846248954985e-09,True,True,0.027777777777777776,0.027777777777777762,0.0625,0.05644501201506397,0.06385498059261548,0.17081101834129683,-1.1368683772161603e-13,0.5242316706556773,0.5625,0.41410011086587,0.46875,0.1617883214859186,0.25
coarse_d3,coarse,3,lambda1_N400_r015,0,400,289,134,155,111,True,included,348,9.64742684201788e-09,True,True,0.027777777777777776,0.02777777777777776,0.0625,0.0789873195881968,0.05440975136679763,0.1814290950647412,-1.1368683772161603e-13,0.5221280515279468,0.5625,0.4063934356331742,0.46875,0.19200838174075494,0.25
coarse_d3,coarse,3,lambda1_N400_r016,0,400,292,165,127,108,True,included,355,9.697144445117498e-09,True,True,0.027777777777777776,0.027777777777777984,0.0625,0.08129478730416718,0.04116877218761335,0.15434188637669663,0.0,0.5782271241772291,0.5625,0.498235716691402,0.46875,0.31299090003020447,0.25
coarse_d3,coarse,3,lambda1_N400_r017,0,400,302,148,154,98,True,included,397,9.84270384107719e-09,True,True,0.027777777777777776,0.027777777777777516,0.0625,0.08779126986731096,0.07110099912524062,0.18539184822665145,-1.1368683772161603e-13,0.49588476548742927,0.5625,0.4156846136577818,0.46875,0.16104758838002914,0.25
coarse_d3,coarse,3,lambda1_N400_r018,0,400,301,144,157,99,True,included,334,9.561105448891345e-09,True,True,0.027777777777777776,0.027777777777777797,0.0625,0.06503441534702652,0.029768016091657492,0.1725008630116651,-1.1368683772161603e-13,0.5353349595852819,0.5625,0.4482102629825881,0.46875,0.2112884496742661,0.25
coarse_d3,coarse,3,lambda1_N400_r019,0,400,295,151,144,105,True,included,959,9.89873068786021e-09,True,True,0.027777777777777776,0.027777777777777388,0.0625,0.08239168721071359,0.0674722161066442,0.13733375133666278,-5.684341886080802e-14,0.5889792733160221,0.5625,0.4177206882688709,0.46875,0.14825346557288677,0.25
coarse_d3,coarse,3,lambda2_N1600_r000,3/4,1600,1143,559,584,457,True,included,282,9.836508406480147e-09,True,True,0.027777777777777776,0.027777777777778026,0.0888671875,0.031194309845359727,0.019751095696192992,0.19348449079529206,-2.2737367544323206e-13,0.572781190787942,0.5888671875,0.48657111479875564,0.501708984375,0.2707521563938228,0.296875
coarse_d3,coarse,3,lambda2_N1600_r001,3/4,1600,1120,573,547,480,True,included,390,9.746709445883945e-09,True,True,0.027777777777777776,0.027777777777777558,0.0888671875,0.03644382345295155,0.10013302892206091,0.20426043948423037,-4.547473508864641e-13,0.5169207589757336,0.5888671875,0.4151610093607865,0.501708984375,0.16491656000141344,0.296875
coarse_d3,coarse,3,lambda2_N1600_r002,3/4,1600,1115,555,560,485,True,included,303,9.621475116378992e-09,True,True,0.027777777777777776,0.0277777777777778,0.0888671875,0.04343654911231931,0.07776846680113039,0.20299502605927727,-2.2737367544323206e-13,0.5225180723973064,0.5888671875,0.4267964567960807,0.501708984375,0.2067100876303718,0.296875
coarse_d3,coarse,3,lambda2_N1600_r003,3/4,1600,1118,519,599,482,True,included,297,9.780092591874517e-09,True,True,0.027777777777777776,0.027777777777777908,0.0888671875,0.029295246560458447,0.03614320073649297,0.1891897552150274,-2.2737367544323206e-13,0.5627994438089239,0.5888671875,0.46979844592635267,0.501708984375,0.24974557020067992,0.296875
coarse_d3,coarse,3,lambda2_N1600_r004,3/4,1600,1072,534,538,528,True,included,361,9.742050270966475e-09,True,True,0.027777777777777776,0.027777777777777676,0.0888671875,0.0445128094373647,0.06846684523090403,0.18273796520410754,-4.547473508864641e-13,0.5552600385175624,0.5888671875,0.4440750445709448,0.501708984375,0.19883411461256334,0.296875
coarse_d3,coarse,3,lambda2_N1600_r005,3/4,1600,1087,544,543,513,True,included,325,9.587345367973773e-09,True,True,0.027777777777777776,0.027777777777777686,0.0888671875,0.01953195190824792,0.05631941957373167,0.19808196190500849,-2.2737367544323206e-13,0.5516043975378131,0.5888671875,0.44999750910091485,0.501708984375,0.2230303057249357,0.296875
coarse_d3,coarse,3,lambda2_N1600_r006,3/4,1600,1118,552,566,482,True,included,319,9.63867272460485e-09,True,True,0.027777777777777776,0.027777777777777814,0.0888671875,0.04143093100390299,0.015937928776730358,0.17775990693603444,-4.547473508864641e-13,0.5913848542927741,0.5888671875,0.509304954552183,0.501708984375,0.27045502058925297,0.296875
coarse_d3,coarse,3,lambda2_N1600_r007,3/4,1600,1073,553,520,527,True,included,324,9.856733380414252e-09,True,True,0.027777777777777776,0.0277777777777778,0.0888671875,0.023981161347346423,0.0676781593097852,0.20322218376771717,-4.547473508864641e-13,0.5395863837256476,0.5888671875,0.43646206399029486,0.501708984375,0.21287951498831786,0.296875
coarse_d3,coarse,3,lambda2_N1600_r008,3/4,1600,1128,573,555,472,True,included,347,9.859923424613928e-09,True,True,0.027777777777777776,0.027777777777778002,0.0888671875,0.028205679335919394,0.06641123118949974,0.19231811977364263,-4.547473508864641e-13,0.5486111022701191,0.5888671875,0.441863724876897,0.501708984375,0.2072683741184011,0.296875
coarse_d3,coarse,3,lambda2_N1600_r009,3/4,1600,1146,570,576,454,True,included,355,9.712163871272281e-09,True,True,0.027777777777777776,0.027777777777777724,0.0888671875,0.03283188853755475,0.07261343150384961,0.18841350588650455,-4.547473508864641e-13,0.5378261707331309,0.5888671875,0.443048586569778,0.501708984375,0.1980220605341952,0.296875
coarse_d3,coarse,3,lambda2_N1600_r010,3/4,1600,1122,553,569,478,True,included,397,9.727909632512784e-09,True,True,0.027777777777777776,0.02777777777777781,0.0888671875,0.05659191928143226,0.0828741305382159,0.19012196191889216,-4.547473508864641e-13,0.5382431449071465,0.5888671875,0.43424385158565004,0.501708984375,0.1807284257643899,0.296875
coarse_d3,coarse,3,lambda2_N1600_r011,3/4,1600,1111,541,570,489,True,included,355,9.922400600529339e-09,True,True,0.027777777777777776,0.027777777777778002,0.0888671875,0.03645412301236872,0.04753229999760436,0.1688314171804117,-4.547473508864641e-13,0.5705521384830523,0.5888671875,0.4738754852065197,0.501708984375,0.22159011484546326,0.296875
coarse_d3,coarse,3,lambda2_N1600_r012,3/4,1600,1120,574,546,480,True,included,286,9.523668203265906e-09,True,True,0.027777777777777776,0.027777777777777592,0.0888671875,0.026129966191826497,0.028975556348632293,0.18486710070306636,-4.547473508864641e-13,0.5645055583587966,0.5888671875,0.48231665435554844,0.501708984375,0.25751515803967906,0.296875
coarse_d3,coarse,3,lambda2_N1600_r013,3/4,1600,1109,533,576,491,True,included,394,9.971556033343216e-09,True,True,0.027777777777777776,0.027777777777777752,0.0888671875,0.05098975101583686,0.07418483085412678,0.19238278937811326,-4.547473508864641e-13,0.537037028650473,0.5888671875,0.4512648698704963,0.501708984375,0.19067145329813362,0.296875
coarse_d3,coarse,3,lambda2_N1600_r014,3/4,1600,1121,558,563,479,True,included,323,9.947599061258068e-09,True,True,0.027777777777777776,0.027777777777777724,0.0888671875,0.04191624260483124,0.058946832646936974,0.19644668854620304,-4.547473508864641e-13,0.5480371815308787,0.5888671875,0.4426516169074155,0.501708984375,0.2242848822312693,0.296875
coarse_d3,coarse,3,lambda2_N1600_r015,3/4,1600,1117,547,570,483,True,included,386,9.896533521656961e-09,True,True,0.027777777777777776,0.027777777777777672,0.0888671875,0.04820576340936326,0.05843006978400076,0.16367324563770835,-4.547473508864641e-13,0.57738094350598,0.5888671875,0.46057667805551744,0.501708984375,0.20512305865465466,0.296875
coarse_d3,coarse,3,lambda2_N1600_r016,3/4,1600,1127,567,560,473,True,included,274,9.91276412901021e-09,True,True,0.027777777777777776,0.02777777777777783,0.0888671875,0.04747561628433267,0.026360950824668876,0.2005902427982265,-2.2737367544323206e-13,0.5602812261321393,0.5888671875,0.4839663958786635,0.501708984375,0.266008471992032,0.296875
coarse_d3,coarse,3,lambda2_N1600_r017,3/4,1600,1105,528,577,495,True,included,339,9.833664541281297e-09,True,True,0.027777777777777776,0.027777777777777585,0.0888671875,0.04229159401481721,0.06259399220769,0.18836291941072186,-4.547473508864641e-13,0.547101440895601,0.5888671875,0.45379594832080905,0.501708984375,0.2090456941383686,0.296875
coarse_d3,coarse,3,lambda2_N1600_r018,3/4,1600,1137,577,560,463,True,included,389,9.810314494897105e-09,True,True,0.027777777777777776,0.027777777777778012,0.0888671875,0.03468445218903197,0.09533870316250662,0.18905609550091734,-4.547473508864641e-13,0.5232371716128776,0.5888671875,0.4250151982024894,0.501708984375,0.16618770475173597,0.296875
coarse_d3,coarse,3,lambda2_N1600_r019,3/4,1600,1101,551,550,499,True,included,321,9.970824542239489e-09,True,True,0.027777777777777776,0.02777777777777784,0.0888671875,0.02919858693398161,0.04016011158070655,0.18232235200540584,-4.547473508864641e-13,0.5709626543742465,0.5888671875,0.47365521221881035,0.501708984375,0.2357937651738949,0.296875
coarse_d3,coarse,3,lambda2_N400_r000,3/4,400,269,135,134,131,True,included,185,9.996676094927599e-09,True,False,0.027777777777777776,0.02777777777777784,0.0888671875,0.09501521632777993,0.07623475498556669,0.19392704750039438,-1.1368683772161603e-13,0.6062901650824297,0.5888671875,0.5629153516146497,0.501708984375,0.4125704366628842,0.296875
coarse_d3,coarse,3,lambda2_N400_r001,3/4,400,269,115,154,131,True,included,432,9.710051079590402e-09,True,True,0.027777777777777776,0.027777777777778054,0.0888671875,0.09554710454502552,0.10830447121176555,0.16994749931932632,-1.1368683772161603e-13,0.5452508874610577,0.5888671875,0.39676137667627354,0.501708984375,0.1476329366847013,0.296875
coarse_d3,coarse,3,lambda2_N400_r002,3/4,400,280,137,143,120,True,included,297,9.694110149536885e-09,True,True,0.027777777777777776,0.02777777777777764,0.0888671875,0.06388195072469958,0.038525812033769084,0.19891007013929962,-1.1368683772161603e-13,0.5624999922145124,0.5888671875,0.44874998467382726,0.501708984375,0.2660070564013074,0.296875
coarse_d3,coarse,3,lambda2_N400_r003,3/4,400,263,122,141,137,True,included,450,9.757597065786095e-09,True,True,0.027777777777777776,0.027777777777777617,0.0888671875,0.08678516385001764,0.11581220291592205,0.19881816529489724,-1.1368683772161603e-13,0.5263532680266643,0.5888671875,0.38952198425195755,0.501708984375,0.14278578587977067,0.296875
